"","kingdom","phylum","class","order","family","genus","species"
"345199","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Iridovirus","Invertebrate iridescent virus 31"
"1898060","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Lymphocystivirus","Lymphocystis disease virus Sa"
"256729","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Lymphocystivirus","Lymphocystis disease virus - isolate China"
"36363","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae","Lymphocystivirus","Lymphocystis disease virus 1"
"2035708","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Iridoviridae",NA,"Cherax quadricarinatus iridovirus"
"1955558","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Marseilleviridae","Marseillevirus","Noumeavirus"
"1813599","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Marseilleviridae","Marseillevirus","Brazilian marseillevirus"
"1826170","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Marseilleviridae","Marseillevirus","Tokyovirus A1"
"1255301","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Marseilleviridae",NA,"Tunisvirus"
"113366","Bamfordvirae","Nucleocytoviricota","Megaviricetes","Pimascovirales","Ascoviridae","Ascovirus","Heliothis virescens ascovirus 3a"
"1285600","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Crocodylidpoxvirus","Nile crocodilepox virus"
"44088","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Avipoxvirus","Canarypox virus"
"10261","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Avipoxvirus","Fowlpox virus"
"648998","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Avipoxvirus","Penguinpox virus"
"10256","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Raccoonpox virus"
"10245","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Vaccinia virus"
"28874","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Volepox virus"
"12643","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Ectromelia virus"
"10244","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Monkeypox virus"
"10266","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Capripoxvirus","Sheeppox virus"
"67082","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae",NA,"BeAn 58058 virus"
"39444","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Oryzopoxvirus","Cotia virus"
"129728","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Parapoxvirus","Parapoxvirus of red deer in New Zealand"
"129726","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Parapoxvirus","Pseudocowpox virus"
"240426","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Sciuripoxvirus","Squirrelpox virus"
"304399","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Cervidpoxvirus","Mule deerpox virus"
"2734570","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Centapoxvirus","Murmansk microtuspox virus"
"1076255","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Centapoxvirus","Yokapox virus"
"99000","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Yatapoxvirus","Tanapox virus"
"10279","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Molluscipoxvirus","Molluscum contagiosum virus"
"1329402","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Vespertilionpoxvirus","Eptesipox virus"
"10271","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Leporipoxvirus","Rabbit fibroma virus"
"10276","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Suipoxvirus","Swinepox virus"
"10288","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Betaentomopoxvirus","Choristoneura biennis entomopoxvirus"
"28321","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Betaentomopoxvirus","Amsacta moorei entomopoxvirus"
"1993631","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Betaentomopoxvirus","Choristoneura rosaceana entomopoxvirus"
"1179664","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Betaentomopoxvirus","Mythimna separata entomopoxvirus"
"62099","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Alphaentomopoxvirus","Anomala cuprea entomopoxvirus"
"10497","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Asfuvirales","Asfarviridae","Asfivirus","African swine fever virus"
"129950","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Bovine mastadenovirus B"
"130308","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Human mastadenovirus E"
"1986019","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Simian mastadenovirus F"
"2015372","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Bat mastadenovirus D"
"2015376","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Bat mastadenovirus G"
"190065","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Aviadenovirus","Fowl aviadenovirus E"
"1534553","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Aviadenovirus","Duck aviadenovirus B"
"298333","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Siadenovirus","Turkey siadenovirus A"
"886980","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Siadenovirus","Skua siadenovirus A"
"130500","Bamfordvirae","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Atadenovirus","Bovine adenovirus E"
"1932923","Bamfordvirae","Preplasmiviricota","Maveriviricetes","Priklausovirales","Lavidaviridae","Mavirus","Cafeteriavirus-dependent mavirus"
"326574","Helvetiavirae","Dividoviricota","Laserviricetes","Halopanivirales","Sphaerolipoviridae","Alphasphaerolipovirus","Haloarcula hispanica virus SH1"
"2734493","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Tospoviridae","Orthotospovirus","Pepper chlorotic spot orthotospovirus"
"2560382","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Tospoviridae","Orthotospovirus","Chrysanthemum stem necrosis orthotospovirus"
"485724","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Tospoviridae",NA,"Melon severe mosaic tospovirus"
"2560601","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Phlebovirus","Mukawa phlebovirus"
"1457322","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Phlebovirus","Arrabida virus"
"2734481","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Phlebovirus","Uriurana phlebovirus"
"2509284","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Wubeivirus","Fly wubeivirus"
"2509386","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Horwuvirus","Horsefly horwuvirus"
"2509390","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Phenuiviridae","Pidchovirus","Pidgey pidchovirus"
"2560828","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Peribunyaviridae","Orthobunyavirus","Utinga orthobunyavirus"
"2170060","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Peribunyaviridae","Orthobunyavirus","Zegla orthobunyavirus"
"1933306","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Peribunyaviridae","Orthobunyavirus","Nyando orthobunyavirus"
"1608047","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Peribunyaviridae",NA,"Huangpi Tick Virus 1"
"1980490","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Hantaviridae","Orthohantavirus","Seoul orthohantavirus"
"1980469","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Hantaviridae","Orthohantavirus","Fugong orthohantavirus"
"1980471","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Hantaviridae","Orthohantavirus","Hantaan orthohantavirus"
"1980433","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Fimoviridae","Emaravirus","Rose rosette emaravirus"
"1642458","Orthornavirae","Negarnaviricota","Ellioviricetes","Bunyavirales","Arenaviridae","Mammarenavirus","Okahandja mammarenavirus"
"1608112","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae",NA,"Wuhan Insect virus 7"
"1803263","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae",NA,"Riverside virus 1"
"1978535","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Ledantevirus","Fukuoka ledantevirus"
"1256869","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Perhabdovirus","Egli virus"
"1972578","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Vesiculovirus","New Jersey vesiculovirus"
"219584","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Sprivivirus","Pike fry sprivivirus"
"746543","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Rhabdoviridae","Lyssavirus","Shimoni bat lyssavirus"
"2170044","Orthornavirae","Negarnaviricota","Milneviricetes","Serpentovirales","Aspiviridae","Ophiovirus","Blueberry mosaic associated ophiovirus"
"74501","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Tobaniviridae","Torovirus","Bovine torovirus"
"1837217","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Tobaniviridae","Torovirus","Goat torovirus"
"11137","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Human coronavirus 229E"
"1244203","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Alphacoronavirus","Bat coronavirus HKU10"
"694014","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Coronaviridae","Gammacoronavirus","Avian coronavirus"
"2508226","Orthornavirae","Pisuviricota","Pisoniviricetes","Nidovirales","Mononiviridae","Alphamononivirus","Planidovirus 1"
"1923469","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Polycipiviridae","Sopolycivirus","Shuangao insect virus 8"
"1931371","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales",NA,NA,"Biomphalaria virus 3"
"1987128","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Hepatovirus","Hepatovirus G"
"436911","Orthornavirae","Pisuviricota","Pisoniviricetes","Picornavirales","Caliciviridae","Vesivirus","Steller sea lion vesivirus"
"87097","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Yam mild mosaic virus"
"32620","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Iris severe mosaic virus"
"414528","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Chilli ringspot virus"
"112436","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Potyvirus","Celery mosaic virus"
"1890365","Orthornavirae","Pisuviricota","Stelpaviricetes","Patatavirales","Potyviridae","Ipomovirus","Coccinia mottle virus"
"1239582","Orthornavirae","Pisuviricota","Stelpaviricetes","Stellavirales","Astroviridae","Mamastrovirus","Mamastrovirus 18"
"882768","Orthornavirae","Pisuviricota","Duplopiviricetes","Durnavirales","Partitiviridae","Deltapartitivirus","Fig cryptic virus"
"12313","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Bromoviridae","Cucumovirus","Peanut stunt virus"
"2116599","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Bromoviridae","Ilarvirus","Cape gooseberry ilarvirus 1"
"2003398","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Endornaviridae","Betaendornavirus","Sclerotinia sclerotiorum betaendornavirus 1"
"362693","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Endornaviridae","Alphaendornavirus","Oryza sativa alphaendornavirus"
"46436","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Virgaviridae","Pomovirus","Beet soil-borne virus"
"28375","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Virgaviridae","Furovirus","Soil-borne wheat mosaic virus"
"72750","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Closteroviridae","Crinivirus","Beet pseudoyellows virus"
"2292426","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Closteroviridae","Closterovirus","Blackcurrant leafroll-associated virus 1"
"2022475","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Betaflexiviridae","Vitivirus","Grapevine virus G"
"129141","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Betaflexiviridae","Citrivirus","Citrus leaf blotch virus"
"797075","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Betaflexiviridae","Carlavirus","Nerine latent virus"
"174142","Orthornavirae","Kitrinoviricota","Alsuviricetes","Tymovirales","Alphaflexiviridae","Botrexvirus","Botrytis virus X"
"1172985","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae",NA,"Mogiana tick virus"
"38837","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Flavivirus","Banzi virus"
"1913024","Orthornavirae","Kitrinoviricota","Tolucaviricetes","Tolivirales","Luteoviridae","Polerovirus","White clover mottle virus"
"279538","Orthornavirae","Lenarviricota","Howeltoviricetes","Cryppavirales","Mitoviridae","Mitovirus","Gremmeniella abietina mitochondrial RNA virus S2"
"1629666","Orthornavirae","Lenarviricota","Howeltoviricetes","Cryppavirales","Mitoviridae","Mitovirus","Botrytis cinerea mitovirus 3"
"1862978","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Reoviridae","Aquareovirus","Etheostoma fonticola aquareovirus"
"10989","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Reoviridae","Fijivirus","Maize rough dwarf virus"
"335100","Orthornavirae","Duplornaviricota","Resentoviricetes","Reovirales","Reoviridae","Rotavirus","Rotavirus D"
"1923407",NA,NA,NA,NA,NA,NA,"Sanxia water strider virus 8"
"1923703",NA,NA,NA,NA,NA,NA,"Wuhan heteroptera virus 3"
"1922905",NA,NA,NA,NA,NA,NA,"Hubei lepidoptera virus 3"
"1922691",NA,NA,NA,NA,NA,NA,"Beihai sobemo-like virus 2"
"1923451",NA,NA,NA,NA,NA,NA,"Shahe picorna-like virus 8"
"1923138",NA,NA,NA,NA,NA,NA,"Hubei picorna-like virus 56"
"1923338",NA,NA,NA,NA,NA,NA,"Hubei virga-like virus 23"
"1923381",NA,NA,NA,NA,NA,NA,"Sanxia sobemo-like virus 2"
"1923160",NA,NA,NA,NA,NA,NA,"Hubei picorna-like virus 76"
"1923595",NA,NA,NA,NA,NA,NA,"Wenzhou picorna-like virus 11"
"1922606",NA,NA,NA,NA,NA,NA,"Beihai picorna-like virus 60"
"1922569",NA,NA,NA,NA,NA,NA,"Beihai picorna-like virus 26"
"1922538",NA,NA,NA,NA,NA,NA,"Beihai picorna-like virus 11"
"1923715",NA,NA,NA,NA,NA,NA,"Wuhan insect virus 11"
"1922997",NA,NA,NA,NA,NA,NA,"Hubei odonate virus 2"
"1922833",NA,NA,NA,NA,NA,NA,"Hubei Wuhan insect virus 9"
"363716",NA,NA,NA,NA,NA,NA,"Nora virus"
"2079148",NA,NA,NA,NA,NA,NA,"Culex pipiens associated Tunisia virus"
"459770",NA,NA,NA,NA,NA,NA,"Diplodia scrobiculata RNA virus 1"
"647294","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Badnavirus","Sweet potato badnavirus B"
"178354","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Caulimoviridae","Badnavirus","Taro bacilliform virus"
"11855","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Betaretrovirus","Mason-Pfizer monkey virus"
"2320522","Pararnavirae","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae",NA,"Saesbyeol virus"
"1349409",NA,NA,NA,NA,NA,"Pandoravirus","Pandoravirus dulcis"
"1349410",NA,NA,NA,NA,NA,"Pandoravirus","Pandoravirus salinus"
"2107708",NA,NA,NA,NA,NA,"Pandoravirus","Pandoravirus neocaledonia"
"1605721",NA,NA,NA,NA,NA,"Pandoravirus","Pandoravirus inopinatum"
"2107707",NA,NA,NA,NA,NA,"Pandoravirus","Pandoravirus macleodensis"
"2107709",NA,NA,NA,NA,NA,"Pandoravirus","Pandoravirus quercus"
"1903266",NA,NA,NA,NA,"Pithoviridae",NA,"Cedratvirus A11"
"1450746",NA,NA,NA,NA,"Pithoviridae","Pithovirus","Pithovirus sibericum"
"1100043",NA,NA,NA,NA,NA,NA,"Apis mellifera filamentous virus"
"1273748",NA,NA,NA,NA,NA,NA,"Halovirus HCTV-5"
"1391455",NA,NA,NA,NA,NA,NA,"Phormidium phage MIS-PhV1A"
"1678078",NA,NA,NA,NA,NA,NA,"Mollivirus sibericum"
"1932881",NA,NA,NA,NA,NA,NA,"Pacmanvirus A23"
"2010283",NA,NA,NA,NA,NA,NA,"Wilkie partiti-like virus 1"
"552509",NA,NA,NA,NA,NA,NA,"Leptopilina boulardi filamentous virus"
"1955197",NA,NA,NA,NA,NA,NA,"Biratnagar virus"
"1859492",NA,NA,NA,NA,NA,NA,"Kaumoebavirus"
"1685743",NA,NA,NA,NA,NA,NA,"Lake Sarah-associated circular virus-17"
"1685760",NA,NA,NA,NA,NA,NA,"Lake Sarah-associated circular virus-32"
"10455",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Spodoptera frugiperda multiple nucleopolyhedrovirus"
"38012",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Malacosoma neustria nucleopolyhedrovirus"
"307461",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Apocheima cinerarium nucleopolyhedrovirus"
"207830",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Mamestra configurata nucleopolyhedrovirus A"
"490711",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Orgyia leucostigma nucleopolyhedrovirus"
"161494",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Antheraea pernyi nucleopolyhedrovirus"
"58094",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Choristoneura rosaceana nucleopolyhedrovirus"
"271108",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Bombyx mori nucleopolyhedrovirus"
"1307956",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Leucania separata nucleopolyhedrovirus"
"307467",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Euproctis pseudoconspersa nucleopolyhedrovirus"
"10456",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Spodoptera littoralis nucleopolyhedrovirus"
"51313",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Helicoverpa armigera nucleopolyhedrovirus"
"1307957",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Clanis bilineata nucleopolyhedrovirus"
"1563660",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Sucra jujuba nucleopolyhedrovirus"
"262177",NA,NA,NA,NA,"Baculoviridae","Alphabaculovirus","Orgyia pseudotsugata multiple nucleopolyhedrovirus"
